sentence1	sentence2	gold_label
A $88 stationery is expensive. A $48 stationery is cheap.	A $36 stationery is cheap.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $40 stationery is cheap.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $42 stationery is cheap.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $44 stationery is cheap.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $46 stationery is cheap.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $48 stationery is cheap.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $90 stationery is cheap.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $92 stationery is cheap.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $94 stationery is cheap.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $96 stationery is cheap.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $98 stationery is cheap.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $100 stationery is cheap.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $102 stationery is cheap.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $106 stationery is cheap.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $31 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $33 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $35 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $37 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $39 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $41 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $45 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $47 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $49 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $89 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $93 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $95 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $97 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $99 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $101 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $103 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $107 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $31 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $33 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $35 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $39 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $41 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $43 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $45 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $47 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $89 olive is cheap.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $91 olive is cheap.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $93 olive is cheap.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $95 olive is cheap.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $97 olive is cheap.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $99 olive is cheap.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $101 olive is cheap.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $103 olive is cheap.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $105 olive is cheap.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $83 carpet is expensive.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $86 carpet is expensive.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $89 carpet is expensive.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $95 carpet is expensive.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $101 carpet is expensive.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $104 carpet is expensive.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $107 carpet is expensive.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $170 carpet is expensive.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $173 carpet is expensive.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $176 carpet is expensive.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $179 carpet is expensive.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $182 carpet is expensive.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $185 carpet is expensive.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $188 carpet is expensive.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $191 carpet is expensive.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $194 carpet is expensive.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $197 carpet is expensive.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $83 carpet is cheap.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $89 carpet is cheap.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $95 carpet is cheap.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $98 carpet is cheap.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $104 carpet is cheap.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $107 carpet is cheap.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $110 carpet is cheap.	entailment
A $170 carpet is expensive. A $110 carpet is cheap.	A $170 carpet is cheap.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $173 carpet is cheap.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $176 carpet is cheap.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $179 carpet is cheap.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $182 carpet is cheap.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $185 carpet is cheap.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $188 carpet is cheap.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $191 carpet is cheap.	contradiction
A $170 carpet is expensive. A $110 carpet is cheap.	A $197 carpet is cheap.	contradiction
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 376 cm fountain is visible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 389 cm fountain is visible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 415 cm fountain is visible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 428 cm fountain is visible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 467 cm fountain is visible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 480 cm fountain is visible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 753 cm fountain is visible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 766 cm fountain is visible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 779 cm fountain is visible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 792 cm fountain is visible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 805 cm fountain is visible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 818 cm fountain is visible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 831 cm fountain is visible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 844 cm fountain is visible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 376 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 389 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 402 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 415 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 428 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 441 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 454 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 467 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 740 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 753 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 779 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 792 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 805 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 818 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 831 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 844 cm fountain is invisible.	neutral
A 740 cm fountain is visible. A 480 cm fountain is invisible.	A 857 cm fountain is invisible.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 620 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 640 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 680 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 700 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 720 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 740 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 780 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 800 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1220 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1240 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1260 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1280 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1300 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1320 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1340 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1360 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1380 m bank is independent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 680 m bank is dependent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 700 m bank is dependent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 740 m bank is dependent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1200 m bank is dependent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1240 m bank is dependent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1260 m bank is dependent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1280 m bank is dependent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1300 m bank is dependent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1320 m bank is dependent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1360 m bank is dependent.	neutral
A 1200 m bank is independent. A 800 m bank is dependent.	A 1380 m bank is dependent.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 52 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 54 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 58 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 60 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 62 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 64 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 66 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 68 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 70 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 112 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 114 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 116 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 118 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 124 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 126 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 128 cm coat is white.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 54 cm coat is black.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 56 cm coat is black.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 60 cm coat is black.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 62 cm coat is black.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 64 cm coat is black.	neutral
A 110 cm coat is white. A 70 cm coat is black.	A 66 cm coat is black.	neutral
